trade_id,signal_type,zone_name,entry_time,entry_price,target_price,exit_time,exit_price,exit_type,pnl,hold_duration,entry_date,exit_date,entry_hour,exit_hour
336,SELL,sup1,2024-06-14T16:25:00,17989.25,17914.25,2024-06-14T16:30:00,17983.25,FORCE_EXIT,6.0,5.0,2024-06-14,2024-06-14,16:25,16:30
337,SELL,sup1,2024-06-17T12:11:00,18005.85,17930.85,2024-06-17T13:01:00,18024.85,STOP_LOSS,-19.0,50.0,2024-06-17,2024-06-17,12:11,13:01
338,BUY,sup1,2024-06-17T13:01:00,18020.35,18095.35,2024-06-17T16:30:00,18036.25,FORCE_EXIT,15.9,209.0,2024-06-17,2024-06-17,13:01,16:30
339,SELL,res1,2024-06-18T12:10:00,18124.65,18049.65,2024-06-18T12:30:00,18158.65,STOP_LOSS,-34.0,20.0,2024-06-18,2024-06-18,12:10,12:30
340,BUY,res1,2024-06-18T12:30:00,18151.25,18226.25,2024-06-18T13:01:00,18131.05,STOP_LOSS,-20.2,31.0,2024-06-18,2024-06-18,12:30,13:01
341,SELL,res1,2024-06-18T13:06:00,18121.05,18046.05,2024-06-18T16:30:00,18121.15,FORCE_EXIT,-0.1,204.0,2024-06-18,2024-06-18,13:06,16:30
342,BUY,res1,2024-06-19T09:00:00,18137.05,18212.05,2024-06-19T09:15:00,18106.95,STOP_LOSS,-30.1,15.0,2024-06-19,2024-06-19,09:00,09:15
343,SELL,sup1,2024-06-19T09:20:00,18086.85,18011.85,2024-06-19T10:00:00,18122.45,STOP_LOSS,-35.6,40.0,2024-06-19,2024-06-19,09:20,10:00
344,SELL,res1,2024-06-19T10:18:00,18107.95,18032.95,2024-06-19T16:30:00,18085.85,FORCE_EXIT,22.1,372.0,2024-06-19,2024-06-19,10:18,16:30
345,BUY,res1,2024-06-20T09:02:00,18108.85,18183.85,2024-06-20T09:30:00,18193.85,TARGET,85.0,28.0,2024-06-20,2024-06-20,09:02,09:30
346,SELL,res1,2024-06-20T10:25:00,18166.85,18091.85,2024-06-20T16:30:00,18207.15,FORCE_EXIT,-40.3,365.0,2024-06-20,2024-06-20,10:25,16:30
347,BUY,res1,2024-06-21T09:00:00,18232.45,18307.45,2024-06-21T11:13:00,18147.65,STOP_LOSS,-84.8,133.0,2024-06-21,2024-06-21,09:00,11:13
348,SELL,sup1,2024-06-21T11:13:00,18163.35,18088.35,2024-06-21T16:30:00,18172.35,FORCE_EXIT,-9.0,317.0,2024-06-21,2024-06-21,11:13,16:30
349,BUY,res1,2024-06-24T09:00:00,18206.55,18281.55,2024-06-24T10:00:00,18285.05,TARGET,78.5,60.0,2024-06-24,2024-06-24,09:00,10:00
350,SELL,res1,2024-06-24T10:53:00,18268.05,18193.05,2024-06-24T15:49:00,18307.15,STOP_LOSS,-39.1,296.0,2024-06-24,2024-06-24,10:53,15:49
351,BUY,res1,2024-06-24T15:49:00,18304.25,18379.25,2024-06-24T16:30:00,18340.35,FORCE_EXIT,36.1,41.0,2024-06-24,2024-06-24,15:49,16:30
352,BUY,res1,2024-06-25T13:18:00,18151.45,18226.45,2024-06-25T13:43:00,18136.45,STOP_LOSS,-15.0,25.0,2024-06-25,2024-06-25,13:18,13:43
353,SELL,res1,2024-06-25T13:45:00,18132.55,18057.55,2024-06-25T14:38:00,18156.15,STOP_LOSS,-23.6,53.0,2024-06-25,2024-06-25,13:45,14:38
354,SELL,res1,2024-06-25T14:52:00,18146.35,18071.35,2024-06-25T16:30:00,18168.55,STOP_LOSS,-22.2,98.0,2024-06-25,2024-06-25,14:52,16:30
355,BUY,res1,2024-06-25T16:30:00,18161.65,18236.65,2024-06-25T16:30:00,18168.55,FORCE_EXIT,6.9,0.0,2024-06-25,2024-06-25,16:30,16:30
356,SELL,sup1,2024-06-26T14:40:00,18090.35,18015.35,2024-06-26T15:50:00,18134.85,STOP_LOSS,-44.5,70.0,2024-06-26,2024-06-26,14:40,15:50
357,SELL,res1,2024-06-27T10:07:00,18207.75,18132.75,2024-06-27T16:05:00,18243.65,STOP_LOSS,-35.9,358.0,2024-06-27,2024-06-27,10:07,16:05
358,BUY,res1,2024-06-27T16:05:00,18229.85,18304.85,2024-06-27T16:30:00,18247.65,FORCE_EXIT,17.8,25.0,2024-06-27,2024-06-27,16:05,16:30
359,BUY,res1,2024-06-28T10:40:00,18302.15,18377.15,2024-06-28T13:22:00,18285.35,STOP_LOSS,-16.8,162.0,2024-06-28,2024-06-28,10:40,13:22
360,SELL,sup1,2024-06-28T13:22:00,18299.15,18224.15,2024-06-28T14:41:00,18222.65,TARGET,76.5,79.0,2024-06-28,2024-06-28,13:22,14:41
361,SELL,res1,2024-06-28T15:45:00,18260.45,18185.45,2024-06-28T16:10:00,18292.65,STOP_LOSS,-32.2,25.0,2024-06-28,2024-06-28,15:45,16:10
362,BUY,res1,2024-06-28T16:10:00,18285.85,18360.85,2024-06-28T16:30:00,18291.55,FORCE_EXIT,5.7,20.0,2024-06-28,2024-06-28,16:10,16:30
363,SELL,sup1,2024-07-01T11:15:00,18294.75,18219.75,2024-07-01T13:57:00,18316.35,STOP_LOSS,-21.6,162.0,2024-07-01,2024-07-01,11:15,13:57
364,BUY,res1,2024-07-01T13:57:00,18314.35,18389.35,2024-07-01T16:30:00,18324.85,FORCE_EXIT,10.5,153.0,2024-07-01,2024-07-01,13:57,16:30
365,SELL,res1,2024-07-02T09:00:00,18250.25,18175.25,2024-07-02T09:26:00,18175.15,TARGET,75.1,26.0,2024-07-02,2024-07-02,09:00,09:26
366,SELL,res1,2024-07-02T11:06:00,18151.15,18076.15,2024-07-02T13:12:00,18075.15,TARGET,76.0,126.0,2024-07-02,2024-07-02,11:06,13:12
367,SELL,sup1,2024-07-02T14:51:00,18042.25,17967.25,2024-07-02T15:00:00,18081.25,STOP_LOSS,-39.0,9.0,2024-07-02,2024-07-02,14:51,15:00
368,BUY,sup1,2024-07-02T15:00:00,18062.95,18137.95,2024-07-02T16:02:00,18137.85,TARGET,74.9,62.0,2024-07-02,2024-07-02,15:00,16:02
369,BUY,res1,2024-07-02T16:05:00,18136.95,18211.95,2024-07-02T16:30:00,18164.85,FORCE_EXIT,27.9,25.0,2024-07-02,2024-07-02,16:05,16:30
370,BUY,res1,2024-07-03T11:11:00,18298.75,18373.75,2024-07-03T16:30:00,18335.65,FORCE_EXIT,36.9,319.0,2024-07-03,2024-07-03,11:11,16:30
371,SELL,res1,2024-07-04T11:52:00,18440.75,18365.75,2024-07-04T16:30:00,18417.55,FORCE_EXIT,23.2,278.0,2024-07-04,2024-07-04,11:52,16:30
372,BUY,res1,2024-07-05T09:00:00,18503.35,18578.35,2024-07-05T09:32:00,18578.15,TARGET,74.8,32.0,2024-07-05,2024-07-05,09:00,09:32
373,SELL,res1,2024-07-05T12:05:00,18619.55,18544.55,2024-07-05T15:45:00,18533.05,TARGET,86.5,220.0,2024-07-05,2024-07-05,12:05,15:45
374,SELL,res1,2024-07-08T11:05:00,18556.95,18481.95,2024-07-08T16:30:00,18496.15,FORCE_EXIT,60.8,325.0,2024-07-08,2024-07-08,11:05,16:30
375,SELL,sup1,2024-07-09T12:40:00,18415.45,18340.45,2024-07-09T14:22:00,18340.45,TARGET,75.0,102.0,2024-07-09,2024-07-09,12:40,14:22
376,SELL,sup1,2024-07-09T16:25:00,18257.65,18182.65,2024-07-09T16:30:00,18237.55,FORCE_EXIT,20.1,5.0,2024-07-09,2024-07-09,16:25,16:30
377,SELL,sup1,2024-07-10T09:16:00,18262.75,18187.75,2024-07-10T10:07:00,18289.85,STOP_LOSS,-27.1,51.0,2024-07-10,2024-07-10,09:16,10:07
378,BUY,res1,2024-07-10T10:36:00,18306.35,18381.35,2024-07-10T12:02:00,18380.85,TARGET,74.5,86.0,2024-07-10,2024-07-10,10:36,12:02
379,BUY,res1,2024-07-10T15:16:00,18366.95,18441.95,2024-07-10T16:30:00,18387.05,FORCE_EXIT,20.1,74.0,2024-07-10,2024-07-10,15:16,16:30
380,SELL,res1,2024-07-11T11:07:00,18447.05,18372.05,2024-07-11T14:31:00,18518.75,STOP_LOSS,-71.7,204.0,2024-07-11,2024-07-11,11:07,14:31
381,BUY,res1,2024-07-11T14:31:00,18505.25,18580.25,2024-07-11T16:30:00,18539.75,FORCE_EXIT,34.5,119.0,2024-07-11,2024-07-11,14:31,16:30
382,BUY,res1,2024-07-12T10:25:00,18586.05,18661.05,2024-07-12T11:25:00,18556.15,STOP_LOSS,-29.9,60.0,2024-07-12,2024-07-12,10:25,11:25
383,BUY,res1,2024-07-12T12:36:00,18605.85,18680.85,2024-07-12T14:20:00,18591.75,STOP_LOSS,-14.1,104.0,2024-07-12,2024-07-12,12:36,14:20
384,SELL,res1,2024-07-12T14:20:00,18595.15,18520.15,2024-07-12T15:35:00,18632.45,STOP_LOSS,-37.3,75.0,2024-07-12,2024-07-12,14:20,15:35
385,BUY,res1,2024-07-12T15:35:00,18624.05,18699.05,2024-07-12T16:14:00,18713.45,TARGET,89.4,39.0,2024-07-12,2024-07-12,15:35,16:14
386,BUY,res1,2024-07-15T11:28:00,18726.45,18801.45,2024-07-15T11:46:00,18716.45,STOP_LOSS,-10.0,18.0,2024-07-15,2024-07-15,11:28,11:46
387,SELL,res1,2024-07-15T12:11:00,18712.45,18637.45,2024-07-15T14:47:00,18637.45,TARGET,75.0,156.0,2024-07-15,2024-07-15,12:11,14:47
388,SELL,res1,2024-07-16T11:05:00,18507.55,18432.55,2024-07-16T16:30:00,18509.55,FORCE_EXIT,-2.0,325.0,2024-07-16,2024-07-16,11:05,16:30
389,BUY,sup1,2024-07-17T09:13:00,18489.65,18564.65,2024-07-17T10:22:00,18447.65,STOP_LOSS,-42.0,69.0,2024-07-17,2024-07-17,09:13,10:22
390,BUY,sup1,2024-07-17T11:46:00,18467.65,18542.65,2024-07-17T12:53:00,18439.65,STOP_LOSS,-28.0,67.0,2024-07-17,2024-07-17,11:46,12:53
391,SELL,res1,2024-07-17T12:53:00,18444.65,18369.65,2024-07-17T13:17:00,18368.65,TARGET,76.0,24.0,2024-07-17,2024-07-17,12:53,13:17
392,SELL,res1,2024-07-17T15:15:00,18420.65,18345.65,2024-07-17T15:35:00,18452.65,STOP_LOSS,-32.0,20.0,2024-07-17,2024-07-17,15:15,15:35
393,BUY,res1,2024-07-17T15:35:00,18441.65,18516.65,2024-07-17T16:30:00,18478.65,FORCE_EXIT,37.0,55.0,2024-07-17,2024-07-17,15:35,16:30
394,SELL,res1,2024-07-18T09:00:00,18493.7,18418.7,2024-07-18T09:26:00,18414.65,TARGET,79.05,26.0,2024-07-18,2024-07-18,09:00,09:26
395,SELL,sup1,2024-07-18T09:30:00,18399.65,18324.65,2024-07-18T10:22:00,18422.65,STOP_LOSS,-23.0,52.0,2024-07-18,2024-07-18,09:30,10:22
396,BUY,sup1,2024-07-18T10:22:00,18414.15,18489.15,2024-07-18T14:25:00,18490.65,TARGET,76.5,243.0,2024-07-18,2024-07-18,10:22,14:25
397,BUY,res1,2024-07-18T14:44:00,18482.65,18557.65,2024-07-18T15:51:00,18462.65,STOP_LOSS,-20.0,67.0,2024-07-18,2024-07-18,14:44,15:51
398,BUY,res1,2024-07-18T16:16:00,18479.15,18554.15,2024-07-18T16:19:00,18470.65,STOP_LOSS,-8.5,3.0,2024-07-18,2024-07-18,16:16,16:19
399,SELL,res1,2024-07-18T16:20:00,18469.65,18394.65,2024-07-18T16:30:00,18454.65,FORCE_EXIT,15.0,10.0,2024-07-18,2024-07-18,16:20,16:30
400,SELL,res1,2024-07-19T11:21:00,18208.25,18133.25,2024-07-19T13:17:00,18246.25,STOP_LOSS,-38.0,116.0,2024-07-19,2024-07-19,11:21,13:17
401,BUY,res1,2024-07-19T13:17:00,18238.25,18313.25,2024-07-19T15:35:00,18190.75,STOP_LOSS,-47.5,138.0,2024-07-19,2024-07-19,13:17,15:35
402,SELL,sup1,2024-07-19T15:35:00,18196.75,18121.75,2024-07-19T15:40:00,18222.75,STOP_LOSS,-26.0,5.0,2024-07-19,2024-07-19,15:35,15:40
403,BUY,sup1,2024-07-19T15:40:00,18209.75,18284.75,2024-07-19T16:04:00,18199.75,STOP_LOSS,-10.0,24.0,2024-07-19,2024-07-19,15:40,16:04
404,SELL,res1,2024-07-19T16:04:00,18203.75,18128.75,2024-07-19T16:30:00,18187.75,FORCE_EXIT,16.0,26.0,2024-07-19,2024-07-19,16:04,16:30
405,BUY,res1,2024-07-22T09:27:00,18243.45,18318.45,2024-07-22T09:30:00,18227.95,STOP_LOSS,-15.5,3.0,2024-07-22,2024-07-22,09:27,09:30
406,BUY,res1,2024-07-22T09:40:00,18246.45,18321.45,2024-07-22T10:22:00,18317.95,TARGET,71.5,42.0,2024-07-22,2024-07-22,09:40,10:22
407,SELL,res1,2024-07-22T14:22:00,18417.95,18342.95,2024-07-22T14:28:00,18429.95,STOP_LOSS,-12.0,6.0,2024-07-22,2024-07-22,14:22,14:28
408,BUY,res1,2024-07-22T14:28:00,18425.95,18500.95,2024-07-22T15:57:00,18407.95,STOP_LOSS,-18.0,89.0,2024-07-22,2024-07-22,14:28,15:57
409,SELL,res1,2024-07-22T15:57:00,18421.45,18346.45,2024-07-22T16:30:00,18405.45,FORCE_EXIT,16.0,33.0,2024-07-22,2024-07-22,15:57,16:30
410,BUY,sup1,2024-07-23T09:00:00,18519.5,18594.5,2024-07-23T12:26:00,18594.05,TARGET,74.55,206.0,2024-07-23,2024-07-23,09:00,12:26
411,BUY,sup1,2024-07-23T16:19:00,18519.05,18594.05,2024-07-23T16:30:00,18530.55,FORCE_EXIT,11.5,11.0,2024-07-23,2024-07-23,16:19,16:30
412,BUY,res1,2024-07-24T11:57:00,18409.05,18484.05,2024-07-24T14:44:00,18397.05,STOP_LOSS,-12.0,167.0,2024-07-24,2024-07-24,11:57,14:44
413,SELL,sup1,2024-07-24T14:44:00,18402.05,18327.05,2024-07-24T16:27:00,18432.55,STOP_LOSS,-30.5,103.0,2024-07-24,2024-07-24,14:44,16:27
414,BUY,res1,2024-07-24T16:27:00,18416.05,18491.05,2024-07-24T16:30:00,18434.05,FORCE_EXIT,18.0,3.0,2024-07-24,2024-07-24,16:27,16:30
415,BUY,sup1,2024-07-25T12:59:00,18125.15,18200.15,2024-07-25T14:54:00,18200.15,TARGET,75.0,115.0,2024-07-25,2024-07-25,12:59,14:54
416,BUY,sup1,2024-07-25T16:16:00,18192.15,18267.15,2024-07-25T16:30:00,18250.15,FORCE_EXIT,58.0,14.0,2024-07-25,2024-07-25,16:16,16:30
417,SELL,res1,2024-07-26T12:19:00,18336.25,18261.25,2024-07-26T12:49:00,18353.25,STOP_LOSS,-17.0,30.0,2024-07-26,2024-07-26,12:19,12:49
418,BUY,res1,2024-07-26T12:49:00,18351.25,18426.25,2024-07-26T13:22:00,18332.25,STOP_LOSS,-19.0,33.0,2024-07-26,2024-07-26,12:49,13:22
419,SELL,res1,2024-07-26T13:25:00,18328.25,18253.25,2024-07-26T13:35:00,18356.25,STOP_LOSS,-28.0,10.0,2024-07-26,2024-07-26,13:25,13:35
420,BUY,res1,2024-07-26T13:35:00,18351.75,18426.75,2024-07-26T15:30:00,18331.75,STOP_LOSS,-20.0,115.0,2024-07-26,2024-07-26,13:35,15:30
421,SELL,res1,2024-07-26T16:14:00,18363.75,18288.75,2024-07-26T16:26:00,18388.25,STOP_LOSS,-24.5,12.0,2024-07-26,2024-07-26,16:14,16:26
422,BUY,res1,2024-07-26T16:26:00,18381.25,18456.25,2024-07-26T16:30:00,18374.25,FORCE_EXIT,-7.0,4.0,2024-07-26,2024-07-26,16:26,16:30
423,BUY,res1,2024-07-29T11:36:00,18457.95,18532.95,2024-07-29T13:57:00,18446.95,STOP_LOSS,-11.0,141.0,2024-07-29,2024-07-29,11:36,13:57
424,SELL,sup1,2024-07-29T14:21:00,18440.45,18365.45,2024-07-29T14:33:00,18470.45,STOP_LOSS,-30.0,12.0,2024-07-29,2024-07-29,14:21,14:33
425,BUY,sup1,2024-07-29T14:33:00,18461.95,18536.95,2024-07-29T14:57:00,18444.45,STOP_LOSS,-17.5,24.0,2024-07-29,2024-07-29,14:33,14:57
426,SELL,res1,2024-07-29T14:57:00,18446.95,18371.95,2024-07-29T15:50:00,18367.95,TARGET,79.0,53.0,2024-07-29,2024-07-29,14:57,15:50
427,SELL,res1,2024-07-30T09:52:00,18374.55,18299.55,2024-07-30T12:31:00,18412.55,STOP_LOSS,-38.0,159.0,2024-07-30,2024-07-30,09:52,12:31
428,BUY,res1,2024-07-30T12:31:00,18406.05,18481.05,2024-07-30T16:30:00,18443.55,FORCE_EXIT,37.5,239.0,2024-07-30,2024-07-30,12:31,16:30
429,SELL,res1,2024-07-31T10:11:00,18523.55,18448.55,2024-07-31T15:43:00,18448.55,TARGET,75.0,332.0,2024-07-31,2024-07-31,10:11,15:43
430,BUY,sup1,2024-07-31T16:15:00,18484.55,18559.55,2024-07-31T16:30:00,18492.05,FORCE_EXIT,7.5,15.0,2024-07-31,2024-07-31,16:15,16:30
431,SELL,res1,2024-08-01T09:00:00,18401.6,18326.6,2024-08-01T09:47:00,18322.65,TARGET,78.95,47.0,2024-08-01,2024-08-01,09:00,09:47
432,SELL,sup1,2024-08-01T14:50:00,18273.65,18198.65,2024-08-01T15:02:00,18305.15,STOP_LOSS,-31.5,12.0,2024-08-01,2024-08-01,14:50,15:02
433,BUY,sup1,2024-08-01T15:05:00,18307.65,18382.65,2024-08-01T15:18:00,18287.15,STOP_LOSS,-20.5,13.0,2024-08-01,2024-08-01,15:05,15:18
434,BUY,sup1,2024-08-01T15:31:00,18298.65,18373.65,2024-08-01T16:01:00,18280.65,STOP_LOSS,-18.0,30.0,2024-08-01,2024-08-01,15:31,16:01
435,SELL,res1,2024-08-01T16:01:00,18299.15,18224.15,2024-08-01T16:09:00,18211.65,TARGET,87.5,8.0,2024-08-01,2024-08-01,16:01,16:09
436,SELL,sup1,2024-08-02T11:50:00,17810.25,17735.25,2024-08-02T14:30:00,17721.75,TARGET,88.5,160.0,2024-08-02,2024-08-02,11:50,14:30
437,SELL,sup1,2024-08-02T14:36:00,17660.75,17585.75,2024-08-02T14:50:00,17785.75,STOP_LOSS,-125.0,14.0,2024-08-02,2024-08-02,14:36,14:50
438,BUY,sup1,2024-08-02T14:50:00,17771.25,17846.25,2024-08-02T14:51:00,17755.75,STOP_LOSS,-15.5,1.0,2024-08-02,2024-08-02,14:50,14:51
439,SELL,sup1,2024-08-02T15:00:00,17740.75,17665.75,2024-08-02T16:20:00,17666.75,TARGET,74.0,80.0,2024-08-02,2024-08-02,15:00,16:20
440,SELL,res1,2024-08-05T11:36:00,17218.4,17143.4,2024-08-05T12:42:00,17152.4,TARGET,66.0,66.0,2024-08-05,2024-08-05,11:36,12:42
441,BUY,sup1,2024-08-05T12:58:00,17185.9,17260.9,2024-08-05T13:09:00,17156.4,STOP_LOSS,-29.5,11.0,2024-08-05,2024-08-05,12:58,13:09
442,BUY,sup1,2024-08-05T13:17:00,17195.9,17270.9,2024-08-05T13:29:00,17161.9,STOP_LOSS,-34.0,12.0,2024-08-05,2024-08-05,13:17,13:29
443,SELL,sup1,2024-08-05T13:42:00,17127.9,17052.9,2024-08-05T14:16:00,17060.9,TARGET,67.0,34.0,2024-08-05,2024-08-05,13:42,14:16
444,SELL,sup1,2024-08-05T15:35:00,17105.4,17030.4,2024-08-05T15:47:00,17204.9,STOP_LOSS,-99.5,12.0,2024-08-05,2024-08-05,15:35,15:47
445,BUY,res1,2024-08-05T15:50:00,17218.4,17293.4,2024-08-05T16:00:00,17307.9,TARGET,89.5,10.0,2024-08-05,2024-08-05,15:50,16:00
446,SELL,res1,2024-08-06T10:35:00,17402.55,17327.55,2024-08-06T11:00:00,17320.55,TARGET,82.0,25.0,2024-08-06,2024-08-06,10:35,11:00
447,SELL,sup1,2024-08-06T11:11:00,17299.05,17224.05,2024-08-06T12:30:00,17359.55,STOP_LOSS,-60.5,79.0,2024-08-06,2024-08-06,11:11,12:30
448,BUY,sup1,2024-08-06T12:30:00,17328.05,17403.05,2024-08-06T13:41:00,17315.55,STOP_LOSS,-12.5,71.0,2024-08-06,2024-08-06,12:30,13:41
449,SELL,res1,2024-08-06T13:45:00,17292.55,17217.55,2024-08-06T16:18:00,17367.05,STOP_LOSS,-74.5,153.0,2024-08-06,2024-08-06,13:45,16:18
450,BUY,res1,2024-08-06T16:18:00,17343.05,17418.05,2024-08-06T16:29:00,17295.05,STOP_LOSS,-48.0,11.0,2024-08-06,2024-08-06,16:18,16:29
451,SELL,sup1,2024-08-07T13:58:00,17533.05,17458.05,2024-08-07T15:10:00,17580.05,STOP_LOSS,-47.0,72.0,2024-08-07,2024-08-07,13:58,15:10
452,BUY,sup1,2024-08-07T15:10:00,17575.05,17650.05,2024-08-07T16:11:00,17635.05,TARGET,60.0,61.0,2024-08-07,2024-08-07,15:10,16:11
453,SELL,res1,2024-08-08T09:00:00,17542.6,17467.6,2024-08-08T09:15:00,17470.65,TARGET,71.95,15.0,2024-08-08,2024-08-08,09:00,09:15
454,SELL,sup1,2024-08-08T10:10:00,17484.15,17409.15,2024-08-08T10:56:00,17535.15,STOP_LOSS,-51.0,46.0,2024-08-08,2024-08-08,10:10,10:56
455,SELL,sup1,2024-08-08T11:52:00,17448.65,17373.65,2024-08-08T11:58:00,17467.15,STOP_LOSS,-18.5,6.0,2024-08-08,2024-08-08,11:52,11:58
456,BUY,sup1,2024-08-08T11:58:00,17461.65,17536.65,2024-08-08T14:30:00,17554.65,TARGET,93.0,152.0,2024-08-08,2024-08-08,11:58,14:30
457,BUY,res1,2024-08-08T16:26:00,17625.15,17700.15,2024-08-08T16:30:00,17639.15,FORCE_EXIT,14.0,4.0,2024-08-08,2024-08-08,16:26,16:30
458,SELL,res1,2024-08-09T12:02:00,17752.75,17677.75,2024-08-09T13:42:00,17680.25,TARGET,72.5,100.0,2024-08-09,2024-08-09,12:02,13:42
459,BUY,sup1,2024-08-09T15:36:00,17644.75,17719.75,2024-08-09T15:46:00,17625.25,STOP_LOSS,-19.5,10.0,2024-08-09,2024-08-09,15:36,15:46
460,BUY,sup1,2024-08-09T16:01:00,17639.75,17714.75,2024-08-09T16:30:00,17657.25,FORCE_EXIT,17.5,29.0,2024-08-09,2024-08-09,16:01,16:30
461,SELL,res1,2024-08-12T10:30:00,17766.45,17691.45,2024-08-12T15:45:00,17687.45,TARGET,79.0,315.0,2024-08-12,2024-08-12,10:30,15:45
462,BUY,res1,2024-08-13T09:00:00,17789.0,17864.0,2024-08-13T10:20:00,17747.55,STOP_LOSS,-41.45,80.0,2024-08-13,2024-08-13,09:00,10:20
463,SELL,res1,2024-08-13T10:20:00,17753.55,17678.55,2024-08-13T12:23:00,17677.55,TARGET,76.0,123.0,2024-08-13,2024-08-13,10:20,12:23
464,BUY,res1,2024-08-13T14:02:00,17712.55,17787.55,2024-08-13T16:30:00,17743.05,FORCE_EXIT,30.5,148.0,2024-08-13,2024-08-13,14:02,16:30
465,SELL,res1,2024-08-14T11:15:00,17874.15,17799.15,2024-08-14T12:48:00,17891.65,STOP_LOSS,-17.5,93.0,2024-08-14,2024-08-14,11:15,12:48
466,BUY,res1,2024-08-14T12:48:00,17888.65,17963.65,2024-08-14T13:01:00,17876.65,STOP_LOSS,-12.0,13.0,2024-08-14,2024-08-14,12:48,13:01
467,SELL,res1,2024-08-14T13:13:00,17871.15,17796.15,2024-08-14T14:30:00,17907.65,STOP_LOSS,-36.5,77.0,2024-08-14,2024-08-14,13:13,14:30
468,BUY,res1,2024-08-14T14:30:00,17877.15,17952.15,2024-08-14T14:34:00,17874.15,STOP_LOSS,-3.0,4.0,2024-08-14,2024-08-14,14:30,14:34
469,SELL,res1,2024-08-14T14:35:00,17875.15,17800.15,2024-08-14T14:45:00,17898.65,STOP_LOSS,-23.5,10.0,2024-08-14,2024-08-14,14:35,14:45
470,BUY,sup1,2024-08-14T14:45:00,17895.65,17970.65,2024-08-14T15:44:00,17861.65,STOP_LOSS,-34.0,59.0,2024-08-14,2024-08-14,14:45,15:44
471,SELL,sup1,2024-08-14T15:50:00,17856.15,17781.15,2024-08-14T16:30:00,17847.65,FORCE_EXIT,8.5,40.0,2024-08-14,2024-08-14,15:50,16:30
472,SELL,res1,2024-08-15T11:53:00,17934.65,17859.65,2024-08-15T13:49:00,17953.15,STOP_LOSS,-18.5,116.0,2024-08-15,2024-08-15,11:53,13:49
473,BUY,res1,2024-08-15T13:49:00,17950.65,18025.65,2024-08-15T14:30:00,18020.15,TARGET,69.5,41.0,2024-08-15,2024-08-15,13:49,14:30
474,BUY,res1,2024-08-16T09:58:00,18249.25,18324.25,2024-08-16T11:23:00,18323.75,TARGET,74.5,85.0,2024-08-16,2024-08-16,09:58,11:23
475,SELL,sup1,2024-08-16T14:30:00,18261.75,18186.75,2024-08-16T15:40:00,18284.75,STOP_LOSS,-23.0,70.0,2024-08-16,2024-08-16,14:30,15:40
476,BUY,res1,2024-08-16T15:40:00,18278.75,18353.75,2024-08-16T16:30:00,18311.75,FORCE_EXIT,33.0,50.0,2024-08-16,2024-08-16,15:40,16:30
477,BUY,res1,2024-08-19T10:29:00,18322.45,18397.45,2024-08-19T10:37:00,18308.45,STOP_LOSS,-14.0,8.0,2024-08-19,2024-08-19,10:29,10:37
478,SELL,res1,2024-08-19T10:40:00,18300.95,18225.95,2024-08-19T10:58:00,18324.95,STOP_LOSS,-24.0,18.0,2024-08-19,2024-08-19,10:40,10:58
479,BUY,res1,2024-08-19T10:58:00,18323.95,18398.95,2024-08-19T11:02:00,18308.95,STOP_LOSS,-15.0,4.0,2024-08-19,2024-08-19,10:58,11:02
480,SELL,res1,2024-08-19T11:05:00,18300.95,18225.95,2024-08-19T11:22:00,18325.95,STOP_LOSS,-25.0,17.0,2024-08-19,2024-08-19,11:05,11:22
481,BUY,res1,2024-08-19T11:23:00,18325.45,18400.45,2024-08-19T15:34:00,18400.95,TARGET,75.5,251.0,2024-08-19,2024-08-19,11:23,15:34
482,SELL,sup1,2024-08-20T11:57:00,18423.55,18348.55,2024-08-20T16:30:00,18373.05,FORCE_EXIT,50.5,273.0,2024-08-20,2024-08-20,11:57,16:30
483,BUY,sup1,2024-08-21T09:10:00,18369.65,18444.65,2024-08-21T13:02:00,18444.65,TARGET,75.0,232.0,2024-08-21,2024-08-21,09:10,13:02
484,SELL,sup1,2024-08-21T15:16:00,18442.15,18367.15,2024-08-21T15:30:00,18458.15,STOP_LOSS,-16.0,14.0,2024-08-21,2024-08-21,15:16,15:30
485,BUY,sup1,2024-08-21T15:30:00,18452.65,18527.65,2024-08-21T15:36:00,18441.15,STOP_LOSS,-11.5,6.0,2024-08-21,2024-08-21,15:30,15:36
486,SELL,sup1,2024-08-21T15:41:00,18434.65,18359.65,2024-08-21T16:30:00,18425.65,FORCE_EXIT,9.0,49.0,2024-08-21,2024-08-21,15:41,16:30
487,BUY,res1,2024-08-22T09:15:00,18503.65,18578.65,2024-08-22T09:32:00,18463.15,STOP_LOSS,-40.5,17.0,2024-08-22,2024-08-22,09:15,09:32
488,BUY,res1,2024-08-22T09:47:00,18474.15,18549.15,2024-08-22T16:30:00,18505.15,FORCE_EXIT,31.0,403.0,2024-08-22,2024-08-22,09:47,16:30
489,BUY,res1,2024-08-23T09:30:00,18542.25,18617.25,2024-08-23T09:57:00,18521.75,STOP_LOSS,-20.5,27.0,2024-08-23,2024-08-23,09:30,09:57
490,SELL,res1,2024-08-23T10:00:00,18516.25,18441.25,2024-08-23T10:17:00,18548.75,STOP_LOSS,-32.5,17.0,2024-08-23,2024-08-23,10:00,10:17
491,BUY,res1,2024-08-23T10:22:00,18549.75,18624.75,2024-08-23T11:54:00,18625.75,TARGET,76.0,92.0,2024-08-23,2024-08-23,10:22,11:54
