trade_id,signal_type,zone_name,entry_time,entry_price,target_price,exit_time,exit_price,exit_type,pnl,hold_duration,entry_date,exit_date,entry_hour,exit_hour
63,SELL,res1,2024-03-01T13:17:00,17773.35,17648.35,2024-03-01T16:30:00,17739.35,FORCE_EXIT,34.0,193.0,2024-03-01,2024-03-01,13:17,16:30
64,BUY,sup1,2024-03-04T10:37:00,17752.05,17877.05,2024-03-04T12:26:00,17710.55,STOP_LOSS,-41.5,109.0,2024-03-04,2024-03-04,10:37,12:26
65,SELL,res1,2024-03-04T14:01:00,17730.35,17605.35,2024-03-04T16:30:00,17695.25,FORCE_EXIT,35.1,149.0,2024-03-04,2024-03-04,14:01,16:30
66,SELL,sup1,2024-03-05T09:22:00,17671.55,17546.55,2024-03-05T15:44:00,17732.05,STOP_LOSS,-60.5,382.0,2024-03-05,2024-03-05,09:22,15:44
67,SELL,res1,2024-03-05T16:20:00,17722.35,17597.35,2024-03-05T16:30:00,17717.35,FORCE_EXIT,5.0,10.0,2024-03-05,2024-03-05,16:20,16:30
68,SELL,res1,2024-03-06T11:42:00,17719.35,17594.35,2024-03-06T16:30:00,17697.65,FORCE_EXIT,21.7,288.0,2024-03-06,2024-03-06,11:42,16:30
69,BUY,sup1,2024-03-07T11:17:00,17695.05,17820.05,2024-03-07T15:38:00,17818.45,TARGET,123.4,261.0,2024-03-07,2024-03-07,11:17,15:38
70,SELL,res1,2024-03-08T13:51:00,17810.45,17685.45,2024-03-08T16:30:00,17823.55,FORCE_EXIT,-13.1,159.0,2024-03-08,2024-03-08,13:51,16:30
71,SELL,res1,2024-03-12T09:30:00,17784.95,17659.95,2024-03-12T15:22:00,17845.15,STOP_LOSS,-60.2,352.0,2024-03-12,2024-03-12,09:30,15:22
72,BUY,res1,2024-03-12T15:30:00,17857.65,17982.65,2024-03-12T16:30:00,17916.45,FORCE_EXIT,58.8,60.0,2024-03-12,2024-03-12,15:30,16:30
73,SELL,res1,2024-03-13T13:00:00,17972.75,17847.75,2024-03-13T16:30:00,17975.45,FORCE_EXIT,-2.7,210.0,2024-03-13,2024-03-13,13:00,16:30
74,BUY,res1,2024-03-14T09:00:00,18003.05,18128.05,2024-03-14T14:08:00,17980.85,STOP_LOSS,-22.2,308.0,2024-03-14,2024-03-14,09:00,14:08
75,SELL,res1,2024-03-14T14:08:00,17983.35,17858.35,2024-03-14T16:30:00,17920.35,FORCE_EXIT,63.0,142.0,2024-03-14,2024-03-14,14:08,16:30
76,BUY,sup1,2024-03-15T12:10:00,18001.85,18126.85,2024-03-15T15:04:00,17983.85,STOP_LOSS,-18.0,174.0,2024-03-15,2024-03-15,12:10,15:04
77,SELL,res1,2024-03-15T15:04:00,17986.35,17861.35,2024-03-15T16:30:00,17997.25,FORCE_EXIT,-10.9,86.0,2024-03-15,2024-03-15,15:04,16:30
78,SELL,res1,2024-03-18T10:15:00,17991.55,17866.55,2024-03-18T16:30:00,17924.85,FORCE_EXIT,66.7,375.0,2024-03-18,2024-03-18,10:15,16:30
79,BUY,sup1,2024-03-19T09:41:00,17958.35,18083.35,2024-03-19T10:08:00,17945.75,STOP_LOSS,-12.6,27.0,2024-03-19,2024-03-19,09:41,10:08
80,BUY,sup1,2024-03-19T10:23:00,17964.45,18089.45,2024-03-19T11:54:00,17942.75,STOP_LOSS,-21.7,91.0,2024-03-19,2024-03-19,10:23,11:54
81,SELL,res1,2024-03-19T12:16:00,17938.65,17813.65,2024-03-19T16:30:00,17962.35,FORCE_EXIT,-23.7,254.0,2024-03-19,2024-03-19,12:16,16:30
82,BUY,sup1,2024-03-20T09:00:00,17977.25,18102.25,2024-03-20T16:30:00,17999.45,FORCE_EXIT,22.2,450.0,2024-03-20,2024-03-20,09:00,16:30
83,SELL,res1,2024-03-22T09:00:00,18152.85,18027.85,2024-03-22T09:37:00,18191.25,STOP_LOSS,-38.4,37.0,2024-03-22,2024-03-22,09:00,09:37
84,BUY,res1,2024-03-22T09:37:00,18185.35,18310.35,2024-03-22T13:06:00,18159.95,STOP_LOSS,-25.4,209.0,2024-03-22,2024-03-22,09:37,13:06
85,BUY,res1,2024-03-22T13:29:00,18187.55,18312.55,2024-03-22T16:30:00,18213.05,FORCE_EXIT,25.5,181.0,2024-03-22,2024-03-22,13:29,16:30
86,BUY,sup1,2024-03-25T11:51:00,18199.95,18324.95,2024-03-25T16:30:00,18255.45,FORCE_EXIT,55.5,279.0,2024-03-25,2024-03-25,11:51,16:30
87,SELL,res1,2024-03-28T12:30:00,18491.75,18366.75,2024-03-28T16:18:00,18512.25,STOP_LOSS,-20.5,228.0,2024-03-28,2024-03-28,12:30,16:18
88,BUY,res1,2024-03-28T16:18:00,18509.85,18634.85,2024-03-28T16:30:00,18506.65,FORCE_EXIT,-3.2,12.0,2024-03-28,2024-03-28,16:18,16:30
89,BUY,res1,2024-04-02T10:02:00,18547.55,18672.55,2024-04-02T10:36:00,18491.45,STOP_LOSS,-56.1,34.0,2024-04-02,2024-04-02,10:02,10:36
90,BUY,sup1,2024-04-02T11:10:00,18497.95,18622.95,2024-04-02T11:58:00,18473.25,STOP_LOSS,-24.7,48.0,2024-04-02,2024-04-02,11:10,11:58
91,SELL,sup1,2024-04-02T12:00:00,18473.45,18348.45,2024-04-02T15:18:00,18348.05,TARGET,125.4,198.0,2024-04-02,2024-04-02,12:00,15:18
92,SELL,res1,2024-04-04T13:31:00,18389.35,18264.35,2024-04-04T16:30:00,18412.65,FORCE_EXIT,-23.3,179.0,2024-04-04,2024-04-04,13:31,16:30
93,BUY,sup1,2024-04-05T15:52:00,18164.35,18289.35,2024-04-05T16:30:00,18136.35,FORCE_EXIT,-28.0,38.0,2024-04-05,2024-04-05,15:52,16:30
94,SELL,sup1,2024-04-09T09:25:00,18236.65,18111.65,2024-04-09T16:30:00,18132.05,FORCE_EXIT,104.6,425.0,2024-04-09,2024-04-09,09:25,16:30
95,BUY,sup1,2024-04-10T09:01:00,18180.25,18305.25,2024-04-10T14:30:00,18131.65,STOP_LOSS,-48.6,329.0,2024-04-10,2024-04-10,09:01,14:30
96,SELL,res1,2024-04-10T14:30:00,18195.5,18070.5,2024-04-10T14:32:00,18071.95,TARGET,123.55,2.0,2024-04-10,2024-04-10,14:30,14:32
97,SELL,sup1,2024-04-10T14:50:00,18035.65,17860.65,2024-04-10T16:18:00,18104.05,STOP_LOSS,-68.4,88.0,2024-04-10,2024-04-10,14:50,16:18
98,SELL,sup1,2024-04-11T13:46:00,17969.95,17844.95,2024-04-11T14:36:00,18037.95,STOP_LOSS,-68.0,50.0,2024-04-11,2024-04-11,13:46,14:36
99,BUY,sup1,2024-04-11T14:49:00,18052.45,18177.45,2024-04-11T16:02:00,17973.15,STOP_LOSS,-79.3,73.0,2024-04-11,2024-04-11,14:49,16:02
100,SELL,res1,2024-04-11T16:02:00,17984.45,17859.45,2024-04-11T16:30:00,17870.95,FORCE_EXIT,113.5,28.0,2024-04-11,2024-04-11,16:02,16:30
101,BUY,res1,2024-04-15T14:16:00,18123.35,18248.35,2024-04-15T16:11:00,18066.85,STOP_LOSS,-56.5,115.0,2024-04-15,2024-04-15,14:16,16:11
102,SELL,res1,2024-04-16T09:00:00,17800.05,17675.05,2024-04-16T13:49:00,17862.95,STOP_LOSS,-62.9,289.0,2024-04-16,2024-04-16,09:00,13:49
103,SELL,sup1,2024-04-16T15:47:00,17736.45,17611.45,2024-04-16T16:15:00,17792.45,STOP_LOSS,-56.0,28.0,2024-04-16,2024-04-16,15:47,16:15
104,BUY,sup1,2024-04-16T16:15:00,17781.05,17906.05,2024-04-16T16:25:00,17751.45,STOP_LOSS,-29.6,10.0,2024-04-16,2024-04-16,16:15,16:25
105,BUY,sup1,2024-04-17T09:18:00,17793.95,17918.95,2024-04-17T16:30:00,17825.65,FORCE_EXIT,31.7,432.0,2024-04-17,2024-04-17,09:18,16:30
106,SELL,res1,2024-04-18T09:00:00,17846.25,17721.25,2024-04-18T15:37:00,17721.75,TARGET,124.5,397.0,2024-04-18,2024-04-18,09:00,15:37
107,BUY,sup1,2024-04-18T16:10:00,17794.85,17969.85,2024-04-18T16:30:00,17818.25,FORCE_EXIT,23.4,20.0,2024-04-18,2024-04-18,16:10,16:30
108,SELL,res1,2024-04-22T09:45:00,17784.35,17659.35,2024-04-22T11:14:00,17822.15,STOP_LOSS,-37.8,89.0,2024-04-22,2024-04-22,09:45,11:14
109,BUY,res1,2024-04-22T11:15:00,17823.15,17948.15,2024-04-22T13:11:00,17809.65,STOP_LOSS,-13.5,116.0,2024-04-22,2024-04-22,11:15,13:11
110,SELL,res1,2024-04-22T13:11:00,17811.65,17686.65,2024-04-22T15:05:00,17882.85,STOP_LOSS,-71.2,114.0,2024-04-22,2024-04-22,13:11,15:05
111,BUY,res1,2024-04-22T15:05:00,17880.35,18005.35,2024-04-22T16:30:00,17845.35,STOP_LOSS,-35.0,85.0,2024-04-22,2024-04-22,15:05,16:30
112,SELL,res1,2024-04-23T11:45:00,17989.55,17864.55,2024-04-23T12:35:00,18048.35,STOP_LOSS,-58.8,50.0,2024-04-23,2024-04-23,11:45,12:35
113,BUY,res1,2024-04-23T12:35:00,18043.55,18168.55,2024-04-23T16:30:00,18098.05,FORCE_EXIT,54.5,235.0,2024-04-23,2024-04-23,12:35,16:30
114,SELL,res1,2024-04-24T13:47:00,18186.35,18061.35,2024-04-24T16:30:00,18108.75,FORCE_EXIT,77.6,163.0,2024-04-24,2024-04-24,13:47,16:30
115,SELL,sup1,2024-04-25T10:01:00,18001.05,17876.05,2024-04-25T15:13:00,17854.35,TARGET,146.7,312.0,2024-04-25,2024-04-25,10:01,15:13
116,BUY,sup1,2024-04-26T09:03:00,18015.05,18140.05,2024-04-26T15:50:00,18142.35,TARGET,127.3,407.0,2024-04-26,2024-04-26,09:03,15:50
117,BUY,res1,2024-04-29T09:00:00,18199.55,18324.55,2024-04-29T09:17:00,18185.55,STOP_LOSS,-14.0,17.0,2024-04-29,2024-04-29,09:00,09:17
118,BUY,res1,2024-04-29T09:33:00,18202.55,18327.55,2024-04-29T09:37:00,18184.55,STOP_LOSS,-18.0,4.0,2024-04-29,2024-04-29,09:33,09:37
119,BUY,res1,2024-04-29T09:46:00,18203.05,18328.05,2024-04-29T10:50:00,18184.85,STOP_LOSS,-18.2,64.0,2024-04-29,2024-04-29,09:46,10:50
120,SELL,res1,2024-04-29T11:32:00,18160.85,18035.85,2024-04-29T16:30:00,18129.85,FORCE_EXIT,31.0,298.0,2024-04-29,2024-04-29,11:32,16:30
121,SELL,sup1,2024-04-30T11:00:00,18027.45,17902.45,2024-04-30T12:49:00,18067.65,STOP_LOSS,-40.2,109.0,2024-04-30,2024-04-30,11:00,12:49
122,BUY,sup1,2024-04-30T12:49:00,18064.35,18189.35,2024-04-30T13:41:00,18038.05,STOP_LOSS,-26.3,52.0,2024-04-30,2024-04-30,12:49,13:41
123,SELL,sup1,2024-04-30T15:00:00,18004.45,17879.45,2024-04-30T16:08:00,18044.75,STOP_LOSS,-40.3,68.0,2024-04-30,2024-04-30,15:00,16:08
124,BUY,sup1,2024-04-30T16:08:00,18044.85,18169.85,2024-04-30T16:29:00,18015.95,STOP_LOSS,-28.9,21.0,2024-04-30,2024-04-30,16:08,16:29
125,SELL,sup1,2024-04-30T16:30:00,18015.05,17890.05,2024-04-30T16:30:00,18014.15,FORCE_EXIT,0.9,0.0,2024-04-30,2024-04-30,16:30,16:30
126,SELL,sup1,2024-05-02T09:00:00,17947.05,17822.05,2024-05-02T16:30:00,17932.95,FORCE_EXIT,14.1,450.0,2024-05-02,2024-05-02,09:00,16:30
127,BUY,res1,2024-05-03T09:00:00,17986.25,18111.25,2024-05-03T09:35:00,17924.95,STOP_LOSS,-61.3,35.0,2024-05-03,2024-05-03,09:00,09:35
128,BUY,res1,2024-05-03T10:40:00,17967.35,18092.35,2024-05-03T14:30:00,18097.45,TARGET,130.1,230.0,2024-05-03,2024-05-03,10:40,14:30
129,BUY,sup1,2024-05-03T16:30:00,17992.35,18167.35,2024-05-03T16:30:00,18000.85,FORCE_EXIT,8.5,0.0,2024-05-03,2024-05-03,16:30,16:30
130,BUY,res1,2024-05-09T09:38:00,18545.05,18670.05,2024-05-09T14:30:00,18670.55,TARGET,125.5,292.0,2024-05-09,2024-05-09,09:38,14:30
131,SELL,res1,2024-05-13T09:32:00,18773.05,18648.05,2024-05-13T16:30:00,18736.75,FORCE_EXIT,36.3,418.0,2024-05-13,2024-05-13,09:32,16:30
132,BUY,sup1,2024-05-14T15:20:00,18709.35,18834.35,2024-05-14T16:30:00,18734.35,FORCE_EXIT,25.0,70.0,2024-05-14,2024-05-14,15:20,16:30
133,SELL,sup1,2024-05-16T15:15:00,18773.45,18648.45,2024-05-16T16:30:00,18757.45,FORCE_EXIT,16.0,75.0,2024-05-16,2024-05-16,15:15,16:30
134,SELL,sup1,2024-05-21T09:33:00,18736.55,18611.55,2024-05-21T16:30:00,18707.35,FORCE_EXIT,29.2,417.0,2024-05-21,2024-05-21,09:33,16:30
135,BUY,res1,2024-05-22T09:51:00,18697.45,18822.45,2024-05-22T09:58:00,18680.05,STOP_LOSS,-17.4,7.0,2024-05-22,2024-05-22,09:51,09:58
136,SELL,res1,2024-05-22T10:08:00,18678.55,18553.55,2024-05-22T15:39:00,18706.95,STOP_LOSS,-28.4,331.0,2024-05-22,2024-05-22,10:08,15:39
137,BUY,res1,2024-05-22T15:39:00,18703.55,18828.55,2024-05-22T16:30:00,18674.05,STOP_LOSS,-29.5,51.0,2024-05-22,2024-05-22,15:39,16:30
138,BUY,res1,2024-05-23T14:32:00,18751.85,18876.85,2024-05-23T14:57:00,18733.35,STOP_LOSS,-18.5,25.0,2024-05-23,2024-05-23,14:32,14:57
139,SELL,res1,2024-05-23T15:39:00,18707.75,18582.75,2024-05-23T16:30:00,18677.45,FORCE_EXIT,30.3,51.0,2024-05-23,2024-05-23,15:39,16:30
140,SELL,sup1,2024-05-24T09:00:00,18540.35,18415.35,2024-05-24T10:11:00,18605.75,STOP_LOSS,-65.4,71.0,2024-05-24,2024-05-24,09:00,10:11
141,BUY,res1,2024-05-24T14:36:00,18631.85,18756.85,2024-05-24T14:53:00,18611.25,STOP_LOSS,-20.6,17.0,2024-05-24,2024-05-24,14:36,14:53
142,SELL,res1,2024-05-24T15:30:00,18612.05,18487.05,2024-05-24T16:21:00,18633.65,STOP_LOSS,-21.6,51.0,2024-05-24,2024-05-24,15:30,16:21
143,BUY,res1,2024-05-24T16:21:00,18628.65,18753.65,2024-05-24T16:30:00,18630.35,FORCE_EXIT,1.7,9.0,2024-05-24,2024-05-24,16:21,16:30
144,SELL,res1,2024-05-27T13:15:00,18713.45,18588.45,2024-05-27T14:03:00,18739.85,STOP_LOSS,-26.4,48.0,2024-05-27,2024-05-27,13:15,14:03
145,BUY,res1,2024-05-27T14:03:00,18735.05,18860.05,2024-05-27T16:30:00,18748.65,FORCE_EXIT,13.6,147.0,2024-05-27,2024-05-27,14:03,16:30
146,SELL,sup1,2024-05-28T14:45:00,18714.15,18589.15,2024-05-28T16:30:00,18646.25,FORCE_EXIT,67.9,105.0,2024-05-28,2024-05-28,14:45,16:30
147,SELL,res1,2024-05-30T11:45:00,18471.65,18346.65,2024-05-30T15:28:00,18515.15,STOP_LOSS,-43.5,223.0,2024-05-30,2024-05-30,11:45,15:28
148,BUY,res1,2024-05-30T15:28:00,18512.55,18637.55,2024-05-30T16:30:00,18493.95,FORCE_EXIT,-18.6,62.0,2024-05-30,2024-05-30,15:28,16:30
149,SELL,res1,2024-05-31T09:32:00,18464.55,18339.55,2024-05-31T10:19:00,18504.85,STOP_LOSS,-40.3,47.0,2024-05-31,2024-05-31,09:32,10:19
150,BUY,res1,2024-05-31T10:19:00,18497.45,18622.45,2024-05-31T11:00:00,18471.05,STOP_LOSS,-26.4,41.0,2024-05-31,2024-05-31,10:19,11:00
151,SELL,res1,2024-05-31T11:00:00,18488.85,18363.85,2024-05-31T14:39:00,18535.55,STOP_LOSS,-46.7,219.0,2024-05-31,2024-05-31,11:00,14:39
152,BUY,res1,2024-05-31T14:39:00,18530.65,18655.65,2024-05-31T16:13:00,18483.75,STOP_LOSS,-46.9,94.0,2024-05-31,2024-05-31,14:39,16:13
153,SELL,res1,2024-05-31T16:15:00,18478.75,18353.75,2024-05-31T16:30:00,18431.95,FORCE_EXIT,46.8,15.0,2024-05-31,2024-05-31,16:15,16:30
154,SELL,res1,2024-06-03T12:47:00,18641.75,18516.75,2024-06-03T16:30:00,18632.95,FORCE_EXIT,8.8,223.0,2024-06-03,2024-06-03,12:47,16:30
155,BUY,res1,2024-06-05T12:17:00,18540.95,18665.95,2024-06-05T16:30:00,18548.35,FORCE_EXIT,7.4,253.0,2024-06-05,2024-06-05,12:17,16:30
156,SELL,sup1,2024-06-07T11:17:00,18505.95,18380.95,2024-06-07T15:51:00,18559.35,STOP_LOSS,-53.4,274.0,2024-06-07,2024-06-07,11:17,15:51
157,BUY,sup1,2024-06-07T15:51:00,18553.95,18678.95,2024-06-07T16:30:00,18574.15,FORCE_EXIT,20.2,39.0,2024-06-07,2024-06-07,15:51,16:30
158,SELL,sup1,2024-06-11T12:00:00,18370.75,18245.75,2024-06-11T16:30:00,18351.25,FORCE_EXIT,19.5,270.0,2024-06-11,2024-06-11,12:00,16:30
159,SELL,res1,2024-06-12T12:48:00,18465.95,18340.95,2024-06-12T13:42:00,18501.55,STOP_LOSS,-35.6,54.0,2024-06-12,2024-06-12,12:48,13:42
160,BUY,res1,2024-06-12T13:42:00,18494.15,18619.15,2024-06-12T15:43:00,18618.05,TARGET,123.9,121.0,2024-06-12,2024-06-12,13:42,15:43
161,SELL,sup1,2024-06-13T12:16:00,18405.85,18280.85,2024-06-13T13:16:00,18454.05,STOP_LOSS,-48.2,60.0,2024-06-13,2024-06-13,12:16,13:16
162,BUY,sup1,2024-06-13T13:16:00,18452.95,18577.95,2024-06-13T15:08:00,18416.95,STOP_LOSS,-36.0,112.0,2024-06-13,2024-06-13,13:16,15:08
163,SELL,sup1,2024-06-13T16:05:00,18351.25,18226.25,2024-06-13T16:30:00,18306.85,FORCE_EXIT,44.4,25.0,2024-06-13,2024-06-13,16:05,16:30
164,BUY,sup1,2024-06-17T09:00:00,18092.25,18217.25,2024-06-17T10:44:00,18032.05,STOP_LOSS,-60.2,104.0,2024-06-17,2024-06-17,09:00,10:44
165,SELL,res1,2024-06-17T10:46:00,18040.15,17915.15,2024-06-17T16:30:00,18036.25,FORCE_EXIT,3.9,344.0,2024-06-17,2024-06-17,10:46,16:30
166,BUY,res1,2024-06-18T09:00:00,18193.35,18318.35,2024-06-18T09:56:00,18130.95,STOP_LOSS,-62.4,56.0,2024-06-18,2024-06-18,09:00,09:56
167,BUY,sup1,2024-06-19T09:48:00,18106.15,18231.15,2024-06-19T10:48:00,18064.95,STOP_LOSS,-41.2,60.0,2024-06-19,2024-06-19,09:48,10:48
168,BUY,sup1,2024-06-19T13:12:00,18095.15,18220.15,2024-06-19T16:30:00,18085.85,FORCE_EXIT,-9.3,198.0,2024-06-19,2024-06-19,13:12,16:30
169,SELL,res1,2024-06-20T13:09:00,18170.35,18045.35,2024-06-20T16:30:00,18207.15,FORCE_EXIT,-36.8,201.0,2024-06-20,2024-06-20,13:09,16:30
170,BUY,res1,2024-06-21T09:00:00,18232.45,18357.45,2024-06-21T10:33:00,18181.05,STOP_LOSS,-51.4,93.0,2024-06-21,2024-06-21,09:00,10:33
171,SELL,res1,2024-06-21T11:13:00,18163.35,18038.35,2024-06-21T16:30:00,18172.35,FORCE_EXIT,-9.0,317.0,2024-06-21,2024-06-21,11:13,16:30
172,BUY,res1,2024-06-24T09:00:00,18206.55,18331.55,2024-06-24T15:51:00,18344.15,TARGET,137.6,411.0,2024-06-24,2024-06-24,09:00,15:51
173,BUY,res1,2024-06-24T16:09:00,18343.35,18518.35,2024-06-24T16:30:00,18340.35,FORCE_EXIT,-3.0,21.0,2024-06-24,2024-06-24,16:09,16:30
174,BUY,res1,2024-06-25T16:30:00,18161.65,18286.65,2024-06-25T16:30:00,18168.55,FORCE_EXIT,6.9,0.0,2024-06-25,2024-06-25,16:30,16:30
175,SELL,sup1,2024-06-26T14:49:00,18086.25,17961.25,2024-06-26T15:50:00,18134.85,STOP_LOSS,-48.6,61.0,2024-06-26,2024-06-26,14:49,15:50
176,BUY,sup1,2024-06-26T16:05:00,18144.85,18269.85,2024-06-26T16:30:00,18146.45,FORCE_EXIT,1.6,25.0,2024-06-26,2024-06-26,16:05,16:30
177,SELL,res1,2024-06-27T14:05:00,18202.45,18077.45,2024-06-27T16:05:00,18243.65,STOP_LOSS,-41.2,120.0,2024-06-27,2024-06-27,14:05,16:05
178,BUY,res1,2024-06-27T16:05:00,18229.85,18354.85,2024-06-27T16:30:00,18247.65,FORCE_EXIT,17.8,25.0,2024-06-27,2024-06-27,16:05,16:30
179,BUY,sup1,2024-06-28T15:12:00,18233.05,18358.05,2024-06-28T16:30:00,18291.55,FORCE_EXIT,58.5,78.0,2024-06-28,2024-06-28,15:12,16:30
180,BUY,res1,2024-07-01T10:30:00,18345.35,18470.35,2024-07-01T10:34:00,18331.35,STOP_LOSS,-14.0,4.0,2024-07-01,2024-07-01,10:30,10:34
181,SELL,res1,2024-07-01T11:12:00,18303.55,18178.55,2024-07-01T15:21:00,18355.55,STOP_LOSS,-52.0,249.0,2024-07-01,2024-07-01,11:12,15:21
182,BUY,sup1,2024-07-03T11:16:00,18302.25,18427.25,2024-07-03T16:30:00,18335.65,FORCE_EXIT,33.4,314.0,2024-07-03,2024-07-03,11:16,16:30
